Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3068,2022-05-22,Production Technician I,PYZ,Terminated,Full-Time,Zone A,Temporary,Production       ,Finance & Accounting,1947-02-05,MA,Male,Asian,Single,Fully Meets,5,2023-12-05,3,2,1,2022-11-18,Customer Service,External,Completed,3,261.81,75
3069,2019-10-19,Production Technician II,WBL,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,1999-02-14,MA,Female,White,Married,Fully Meets,4,2023-05-14,1,2,3,2023-05-10,Technical Skills,External,Incomplete,1,767.33,20
3070,2019-12-25,Production Technician II,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Wireline Construction,1972-05-05,MA,Female,White,Divorced,Fully Meets,1,2023-04-15,1,5,4,2022-12-05,Communication Skills,External,Failed,5,848.76,47
3071,2022-11-04,Production Technician II,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,1956-01-26,MA,Female,Black,Married,Fully Meets,2,2022-09-19,1,4,2,2023-05-30,Project Management,External,Incomplete,4,647.01,66
3072,2023-04-26,Production Technician II,EW,Active,Full-Time,Zone B,Part-Time,Production       ,Wireless,1986-02-15,MA,Female,Asian,Divorced,Fully Meets,1,2022-01-11,2,4,1,2023-01-19,Project Management,Internal,Failed,1,230.6,37
3073,2022-10-26,Production Technician II,MSC,Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,1987-04-26,MA,Female,Black,Single,Fully Meets,4,2023-03-01,2,3,5,2023-01-28,Customer Service,Internal,Completed,1,681.4,35
3074,2020-07-14,Production Technician II,NEL,Terminated,Contract,Zone A,Full-Time,Production       ,Splicing,1963-04-10,MA,Female,Hispanic,Single,Fully Meets,1,2022-10-23,1,3,2,2023-07-03,Leadership Development,Internal,Passed,1,356.98,57
3075,2023-03-12,Production Technician II,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Fielders,1969-09-01,MA,Female,Other,Single,Fully Meets,5,2023-07-20,5,3,1,2023-02-20,Leadership Development,External,Completed,4,602.12,54
3076,2023-04-26,Production Technician II,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,1998-05-26,MA,Male,White,Married,Fully Meets,5,2022-08-10,2,1,5,2022-11-14,Communication Skills,External,Passed,5,547.83,25
3077,2022-09-17,Production Technician I,CCDR,Active,Contract,Zone A,Temporary,Production       ,General - Con,1958-08-16,MA,Male,Hispanic,Married,Fully Meets,1,2023-05-07,2,1,2,2022-10-31,Project Management,External,Failed,3,726.88,64
3078,2021-01-08,Production Technician I,SVG,Active,Contract,Zone B,Part-Time,Production       ,General - Con,1960-04-14,MA,Male,Black,Widowed,Fully Meets,1,2023-01-28,1,1,5,2023-03-05,Leadership Development,Internal,Completed,1,548.95,61
3081,2020-10-20,Production Technician I,TNS,Active,Part-Time,Zone C,Part-Time,Production       ,Finance & Accounting,1980-03-17,MA,Male,White,Widowed,Fully Meets,2,2023-04-20,3,3,1,2022-08-28,Customer Service,Internal,Completed,2,316.38,40
3082,2022-11-18,Production Technician I,PYZ,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,1988-04-10,MA,Female,Other,Single,Fully Meets,1,2023-07-30,4,3,4,2023-05-15,Project Management,External,Incomplete,4,696.51,34
3083,2023-01-14,Production Technician I,WBL,Active,Contract,Zone C,Full-Time,Production       ,Aerial,1967-05-24,MA,Male,Asian,Widowed,Fully Meets,2,2023-02-24,4,4,3,2023-05-08,Technical Skills,External,Completed,2,413.66,56
3084,2020-10-27,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,1996-06-29,MA,Male,Black,Widowed,Fully Meets,4,2022-06-12,5,3,3,2023-03-14,Customer Service,External,Completed,5,109.14,24
3085,2020-08-29,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1963-04-03,MA,Female,Asian,Single,Fully Meets,2,2022-10-12,4,3,5,2023-02-23,Technical Skills,External,Failed,2,855.84,57
3086,2019-12-23,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Aerial,1987-03-29,MA,Female,Asian,Divorced,Fully Meets,1,2023-07-13,4,2,2,2023-06-27,Communication Skills,Internal,Incomplete,2,288.09,32
3087,2023-07-03,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Project Management - Con,1948-08-02,MA,Female,Black,Married,Fully Meets,4,2022-08-23,4,3,4,2023-07-08,Communication Skills,Internal,Passed,2,776.34,75
3088,2022-09-26,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1944-03-20,MA,Female,Other,Married,Fully Meets,5,2022-05-11,5,3,5,2023-05-25,Customer Service,External,Incomplete,3,732.88,78
3089,2020-05-09,Production Technician I,EW,Active,Contract,Zone A,Temporary,Production       ,Field Operations,1963-05-16,MA,Female,Black,Single,Fully Meets,4,2023-08-06,5,3,5,2023-01-02,Leadership Development,Internal,Failed,4,788.1,57
3090,2023-03-08,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1957-02-14,MA,Male,Black,Married,Fully Meets,5,2023-01-15,3,2,4,2022-11-24,Technical Skills,Internal,Incomplete,4,284.29,66
3091,2019-02-27,Production Technician I,TNS,Terminated,Contract,Zone B,Part-Time,Production       ,Billable Consultants,1958-06-03,MA,Male,White,Single,Fully Meets,5,2023-10-02,2,2,4,2022-11-10,Project Management,External,Completed,5,872.29,61
3092,2020-01-12,Production Technician II,TNS,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,1979-10-12,MA,Female,Other,Married,Fully Meets,2,2023-04-15,4,4,1,2022-10-07,Leadership Development,Internal,Passed,1,372.99,41
3093,2019-06-29,Production Technician II,PYZ,Active,Full-Time,Zone B,Full-Time,Production       ,Splicing,1976-09-21,MA,Female,Asian,Divorced,Fully Meets,2,2022-12-31,3,4,5,2023-04-25,Communication Skills,Internal,Passed,5,229.87,43
3094,2021-07-15,Production Technician II,WBL,Active,Contract,Zone C,Full-Time,Production       ,Engineers,1963-10-18,MA,Female,Other,Widowed,Fully Meets,1,2023-04-26,2,3,1,2023-03-01,Project Management,Internal,Failed,2,544.31,58
3095,2022-08-19,Production Technician II,NEL,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,1943-11-03,MA,Female,Other,Divorced,Fully Meets,4,2023-07-21,5,2,3,2022-08-26,Communication Skills,Internal,Failed,4,461.79,79
3096,2019-09-23,Production Technician II,PL,Terminated,Contract,Zone B,Part-Time,Production       ,Engineers,1974-07-09,MA,Female,Hispanic,Single,Fully Meets,5,2023-05-05,1,3,2,2023-04-29,Technical Skills,Internal,Failed,1,108.99,45
3097,2020-10-11,Production Technician II,BPC,Terminated,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,1961-11-06,MA,Female,White,Married,Fully Meets,4,2022-08-09,5,3,4,2022-12-30,Project Management,Internal,Incomplete,5,166.08,59
3098,2021-08-18,Production Technician II,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Fielders,1944-09-06,MA,Male,Black,Widowed,Fully Meets,4,2023-05-23,3,5,4,2022-10-04,Leadership Development,External,Passed,1,801.69,77
3099,2022-12-17,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,Fielders,1965-02-09,MA,Male,Black,Divorced,Exceeds,4,2022-07-09,5,4,4,2023-05-31,Technical Skills,Internal,Passed,4,355.34,57
3100,2020-10-25,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,1950-08-06,MA,Female,White,Single,Fully Meets,5,2023-04-25,1,5,2,2023-07-16,Technical Skills,External,Incomplete,4,136.94,70
3101,2023-01-23,Production Technician I,EW,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,1961-09-03,MA,Female,Asian,Single,Fully Meets,2,2023-08-06,5,4,1,2023-05-21,Technical Skills,Internal,Completed,4,849.63,62
3104,2022-05-29,Production Technician I,PYZ,Active,Contract,Zone C,Part-Time,Production       ,General - Con,1944-01-14,MA,Female,Black,Married,Fully Meets,2,2022-11-10,5,2,3,2023-08-02,Project Management,Internal,Incomplete,3,852.79,78
3105,2020-06-07,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Fielders,1943-12-05,MA,Male,Black,Married,Fully Meets,1,2022-10-31,2,1,2,2022-08-30,Technical Skills,External,Failed,3,805.93,77
3106,2020-03-21,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,2000-03-30,MA,Male,Hispanic,Divorced,Fully Meets,4,2023-04-29,5,1,2,2023-05-06,Communication Skills,External,Incomplete,3,957.31,20
3107,2021-06-21,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Production       ,Wireline Construction,1971-12-26,MA,Female,Black,Widowed,Fully Meets,4,2022-10-12,2,1,4,2023-05-16,Leadership Development,Internal,Failed,1,855.26,50
3108,2021-10-22,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,1945-05-07,MA,Female,Hispanic,Married,Fully Meets,2,2023-07-15,1,4,1,2023-07-07,Customer Service,External,Completed,1,755.13,76
3109,2018-10-20,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,Fielders,1999-04-25,MA,Female,White,Married,PIP,2,2022-06-10,1,2,1,2023-06-12,Customer Service,External,Failed,1,260.84,19
3110,2022-03-16,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,1956-11-02,MA,Female,Hispanic,Single,Fully Meets,2,2022-12-30,1,2,1,2022-10-29,Technical Skills,External,Completed,3,299.97,66
3111,2018-12-13,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,1958-07-05,MA,Female,Other,Divorced,Fully Meets,1,2023-07-27,2,5,2,2023-06-06,Leadership Development,Internal,Incomplete,1,374.9,60
3112,2021-10-08,Production Technician I,MSC,Terminated,Part-Time,Zone B,Full-Time,Production       ,Shop (Fleet),1946-11-15,MA,Male,Asian,Single,Fully Meets,4,2023-02-20,5,2,3,2022-09-23,Technical Skills,Internal,Passed,5,168.79,75
3113,2019-02-03,Production Technician II,TNS,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,1981-02-07,MA,Female,White,Divorced,Fully Meets,4,2022-07-10,5,2,5,2022-11-19,Leadership Development,Internal,Passed,5,236.27,38
3114,2018-09-30,Production Technician II,PYZ,Active,Contract,Zone C,Full-Time,Production       ,Isp,1957-06-07,MA,Female,Asian,Divorced,Fully Meets,2,2022-08-24,2,2,2,2023-01-10,Technical Skills,Internal,Passed,5,569.5,61
3115,2021-07-12,Production Technician II,WBL,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,1964-01-01,MA,Female,Hispanic,Divorced,Fully Meets,4,2023-06-29,1,3,5,2023-07-02,Technical Skills,Internal,Incomplete,3,386.26,57
3116,2021-03-04,Production Technician II,NEL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,1981-10-24,MA,Female,Hispanic,Married,Fully Meets,5,2023-03-18,2,1,4,2022-08-23,Project Management,External,Failed,4,323.12,40
3117,2019-10-27,Production Technician II,PL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,1941-12-14,MA,Female,White,Married,Fully Meets,2,2022-08-30,2,3,1,2023-04-16,Communication Skills,External,Passed,5,461.57,78
3118,2019-01-28,Production Technician II,BPC,Terminated,Part-Time,Zone A,Full-Time,Production       ,Catv,1956-12-14,MA,Female,Black,Divorced,Fully Meets,2,2022-10-25,3,2,3,2022-11-06,Technical Skills,External,Incomplete,2,543.74,63
3119,2021-01-10,Production Technician I,NEL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,1993-05-06,MA,Male,Other,Single,Fully Meets,5,2022-12-23,4,5,2,2023-02-26,Leadership Development,External,Passed,1,899.2,28
3120,2021-08-05,Production Technician I,PL,Active,Part-Time,Zone A,Full-Time,Production       ,Aerial,1946-03-02,MA,Female,Asian,Widowed,Fully Meets,4,2023-10-04,1,5,3,2023-07-05,Project Management,External,Incomplete,2,144.25,75
3121,2022-11-07,Production Technician I,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,Project Management - Con,1949-10-17,MA,Female,Black,Single,Fully Meets,4,2023-04-13,4,1,3,2023-04-22,Leadership Development,External,Failed,1,854.54,73
3123,2021-07-12,Production Technician I,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,1951-03-05,MA,Male,Hispanic,Married,Fully Meets,4,2023-12-07,5,2,2,2023-01-01,Communication Skills,External,Failed,4,479.0,70
3126,2022-04-27,Production Technician I,WBL,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,1978-02-07,MA,Male,Black,Divorced,Fully Meets,2,2022-08-19,4,5,1,2023-07-21,Communication Skills,External,Passed,4,667.54,44
3127,2022-06-14,Production Technician I,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Project Management - Con,1991-10-26,MA,Male,White,Married,Fully Meets,2,2023-09-04,4,5,5,2023-02-19,Project Management,External,Failed,5,309.74,31
3128,2019-01-13,Production Technician I,PL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1974-04-15,MA,Female,Black,Widowed,Fully Meets,2,2023-04-25,3,5,4,2023-02-28,Communication Skills,Internal,Completed,1,830.63,45
3129,2019-06-21,Production Technician I,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,Underground,1985-11-07,MA,Female,Black,Widowed,Fully Meets,5,2023-03-31,4,2,4,2023-06-11,Technical Skills,Internal,Incomplete,4,277.31,34
3130,2020-08-10,Production Technician I,CCDR,Active,Part-Time,Zone A,Temporary,Production       ,Wireline Construction,1981-09-05,MA,Female,Black,Widowed,Fully Meets,5,2022-12-28,4,3,3,2023-03-21,Customer Service,Internal,Incomplete,3,501.5,39
3131,2021-04-13,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Production       ,Wireline Construction,1954-01-28,MA,Female,Hispanic,Single,Fully Meets,2,2022-07-08,3,2,5,2023-01-15,Leadership Development,Internal,Completed,3,937.85,67
3132,2020-04-27,Production Technician I,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,1979-09-20,MA,Female,Asian,Divorced,Fully Meets,4,2023-06-19,2,2,1,2023-03-16,Communication Skills,Internal,Incomplete,3,134.92,41
3133,2022-02-25,Production Technician I,MSC,Terminated,Contract,Zone C,Part-Time,Production       ,Project Management - Con,1958-10-23,MA,Male,White,Married,Fully Meets,5,2022-09-21,1,5,1,2022-10-10,Communication Skills,External,Incomplete,3,946.99,64
3134,2018-12-06,Production Technician II,TNS,Active,Part-Time,Zone C,Full-Time,Production       ,Fielders,1947-04-15,MA,Female,Hispanic,Married,Exceeds,5,2022-11-20,3,2,1,2023-03-18,Technical Skills,External,Completed,4,945.68,71
3135,2020-03-12,Production Technician II,BPC,Active,Part-Time,Zone A,Temporary,Production       ,Project Management - Con,1993-04-25,MA,Female,White,Single,Fully Meets,4,2022-10-24,1,2,1,2023-01-28,Communication Skills,Internal,Passed,5,142.21,27
3136,2022-11-16,Production Technician II,CCDR,Active,Full-Time,Zone B,Full-Time,Production       ,Project Management - Con,1997-05-17,MA,Female,Hispanic,Married,Fully Meets,4,2023-06-21,5,3,5,2022-11-22,Project Management,External,Failed,2,386.95,25
3137,2018-12-09,Production Technician II,EW,Terminated,Contract,Zone B,Temporary,Production       ,Field Operations,1995-03-06,MA,Female,Other,Single,Fully Meets,2,2023-03-23,1,2,4,2023-06-11,Technical Skills,External,Passed,4,641.68,23
3138,2022-12-25,Production Technician II,MSC,Terminated,Contract,Zone A,Full-Time,Production       ,Field Operations,1987-07-04,MA,Female,Black,Single,Fully Meets,4,2023-10-07,5,3,1,2023-07-26,Project Management,Internal,Failed,2,295.67,35
3139,2021-11-19,Production Technician II,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1971-11-08,MA,Female,Asian,Single,Fully Meets,4,2022-11-29,3,2,1,2023-04-23,Communication Skills,External,Completed,4,649.64,50
3140,2022-03-01,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Production       ,Catv,1990-02-04,MA,Male,Hispanic,Widowed,Fully Meets,5,2023-07-05,1,1,1,2022-12-12,Technical Skills,External,Failed,1,402.77,32
3141,2021-03-17,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1970-10-07,MA,Male,Black,Married,Exceeds,2,2023-02-16,3,1,4,2023-04-01,Leadership Development,Internal,Incomplete,3,311.92,51
3142,2021-02-10,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,1949-07-20,MA,Female,White,Single,Fully Meets,4,2022-10-08,4,5,1,2023-01-09,Communication Skills,External,Incomplete,5,730.99,72
3143,2018-09-28,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Production       ,Aerial,1947-06-25,MA,Female,Black,Widowed,Fully Meets,2,2023-07-31,1,4,1,2023-05-22,Project Management,Internal,Incomplete,3,330.04,71
3144,2021-02-09,Production Technician I,EW,Active,Contract,Zone C,Part-Time,Production       ,Engineers,1956-09-19,MA,Male,Hispanic,Married,Exceeds,2,2022-12-18,3,4,3,2023-07-15,Communication Skills,Internal,Passed,3,848.99,65
3146,2018-12-16,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,1978-10-18,MA,Female,White,Widowed,Fully Meets,4,2022-05-09,5,1,1,2023-03-06,Technical Skills,External,Passed,5,560.03,40
3147,2023-07-17,Production Technician I,PYZ,Active,Contract,Zone B,Temporary,Production       ,General - Sga,1999-04-23,MA,Male,Hispanic,Divorced,Fully Meets,5,2023-07-24,2,2,5,2022-12-20,Project Management,External,Completed,4,820.65,24
3148,2020-05-28,Production Technician I,WBL,Active,Full-Time,Zone C,Temporary,Production       ,Aerial,1950-01-03,MA,Male,White,Single,Exceeds,2,2023-06-24,4,5,1,2023-04-10,Communication Skills,External,Completed,2,727.06,70
3149,2021-03-01,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1983-09-27,MA,Female,Black,Single,Exceeds,2,2023-03-31,2,1,4,2023-07-07,Customer Service,Internal,Failed,2,858.12,38
3150,2022-02-12,Production Technician I,PL,Active,Full-Time,Zone C,Part-Time,Production       ,Aerial,1955-02-08,MA,Female,Asian,Widowed,Fully Meets,2,2022-08-29,3,2,2,2023-01-28,Customer Service,External,Failed,4,781.04,67
3151,2022-02-26,Production Technician I,BPC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,1965-11-15,MA,Female,White,Widowed,Exceeds,4,2023-02-24,3,3,1,2022-10-06,Project Management,Internal,Passed,2,978.88,57
3152,2022-07-05,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Field Operations,1953-12-29,MA,Female,Black,Widowed,Exceeds,5,2023-04-28,1,3,1,2023-03-24,Communication Skills,Internal,Failed,4,955.95,69
